id,subscribed,listid,createdate
139532,false,0,2018-11-09 07:13:04
103015,true,8,2016-11-01 00:18:16
134814,true,2,2015-12-30 18:04:31
97420,true,3,2013-03-13 22:59:28
102596,true,9,2014-11-07 21:20:54
162194,false,11,2018-12-14 13:02:36
138957,true,5,2017-08-03 08:19:32
114414,true,6,2018-02-28 17:03:40
102537,false,6,2016-10-31 05:05:35
165332,false,6,2016-06-12 21:44:22
135904,true,4,2016-04-30 17:36:08
114532,true,9,2016-12-30 11:02:38
105482,true,9,2018-12-03 05:58:04
147090,true,0,2016-12-22 23:58:18
134983,true,6,2016-08-04 16:22:18
153343,true,8,2017-12-14 12:25:16
99712,true,3,2016-07-28 08:45:56
151611,true,5,2018-11-19 08:07:34
99272,true,0,2012-12-31 16:18:02
80681,false,4,2019-03-05 08:54:22
100061,false,11,2014-07-13 11:01:43
158650,false,9,2018-05-18 00:12:49
156559,false,0,2018-06-14 17:37:15
71154,true,6,2015-01-09 16:36:43
146347,true,5,2019-04-03 02:44:43
83360,false,8,2018-12-14 13:12:44
109199,false,8,2013-06-10 17:27:10
151357,true,1,2017-04-25 03:18:48
79731,false,4,2015-12-01 21:41:34
92374,true,8,2015-05-29 13:27:17
132771,true,3,2018-05-16 10:56:39
157731,false,9,2019-03-30 19:08:23
76849,true,2,2019-03-09 20:24:30
91351,true,8,2014-04-25 13:40:04
168740,true,3,2018-10-12 12:10:06
138527,false,9,2018-04-04 15:59:49
165598,false,1,2016-09-04 18:25:35
107154,true,11,2014-03-27 13:37:18
142433,false,6,2015-03-06 03:29:35
84014,true,10,2018-05-29 07:16:56
129463,false,4,2018-06-14 22:03:30
161939,false,8,2019-01-17 19:07:20
76595,false,11,2016-05-31 15:52:34
110471,false,0,2014-07-08 00:35:06
111364,true,6,2016-12-09 03:58:15
114377,true,0,2018-09-01 14:01:01
127087,true,2,2014-08-08 07:31:13
101884,true,6,2017-06-01 23:13:20
89537,true,6,2015-07-21 13:07:21
155201,true,10,2017-01-10 20:55:46
161521,false,5,2018-02-07 01:50:56
147140,true,4,2018-11-21 05:14:22
142392,false,2,2018-01-21 15:08:16
166310,true,1,2018-02-07 10:04:39
107813,true,5,2018-05-16 20:55:12
154045,true,10,2017-08-04 11:05:23
129089,true,8,2018-02-16 14:46:15
122957,true,10,2019-01-13 11:27:36
79625,true,4,2016-05-09 16:15:02
103984,true,4,2016-05-14 11:47:15
149973,true,2,2018-12-31 20:50:51
88725,true,3,2011-08-19 06:27:50
160965,false,9,2017-03-29 19:13:49
70729,false,4,2017-02-08 08:04:30
103368,true,10,2018-11-29 14:22:29
133146,false,8,2015-08-28 00:34:40
102838,true,1,2017-07-16 06:07:22
161360,false,3,2017-12-24 07:14:37
137569,false,7,2019-03-19 18:12:26
105794,true,2,2012-12-05 10:14:17
157961,true,0,2017-08-18 18:05:55
89290,true,5,2016-09-17 06:28:26
126605,true,10,2019-02-22 00:13:56
157723,true,2,2017-01-20 01:56:56
113234,true,1,2016-09-14 23:37:21
73711,true,2,2019-01-07 07:44:11
169557,true,10,2014-04-16 11:34:00
90177,true,3,2019-02-24 21:58:04
128409,true,2,2013-10-17 09:33:45
150414,false,5,2013-11-04 08:59:02
105501,true,0,2017-01-09 06:33:50
88112,true,3,2017-11-30 22:19:51
160368,true,11,2017-03-19 11:33:12
166458,true,3,2018-12-04 07:20:04
146905,false,7,2015-04-01 22:08:43
99061,true,8,2015-07-29 04:00:22
141472,true,1,2013-06-16 15:27:05
147494,true,10,2015-07-24 11:09:58
166332,true,4,2018-09-26 11:38:37
168353,true,11,2016-07-02 14:05:26
168672,true,1,2017-06-01 02:58:50
168543,true,11,2017-10-14 08:20:44
114039,true,5,2015-06-01 21:49:58
99245,true,3,2018-07-03 06:52:32
139033,false,0,2016-09-29 02:57:13
83395,false,2,2016-06-26 09:51:39
157124,true,7,2018-08-08 03:21:49
126163,true,4,2018-12-22 02:10:35
138715,true,0,2019-03-22 11:03:31
97601,false,0,2018-10-10 15:29:46
129807,false,8,2017-07-01 01:32:25
133830,true,1,2015-08-07 04:13:10
108662,true,10,2019-02-23 23:06:32
103419,true,8,2019-02-09 08:51:39
95385,true,11,2019-03-27 03:10:29
101293,true,1,2018-04-08 04:13:25
124049,true,0,2018-04-22 10:04:52
70412,true,6,2018-07-01 02:08:09
137883,true,1,2016-01-11 04:46:35
106590,true,1,2017-02-24 23:01:33
92090,true,9,2018-07-28 15:26:57
114291,true,2,2015-12-18 02:02:15
164607,true,6,2017-06-10 07:05:26
84239,false,0,2017-05-06 05:39:01
120465,true,0,2013-03-25 12:17:11
157040,true,1,2019-01-17 17:34:47
129358,true,7,2012-10-03 16:37:32
98686,true,5,2018-03-08 04:49:48
168865,true,5,2011-08-26 12:04:16
75363,true,10,2017-05-16 17:24:16
99451,true,4,2018-05-24 15:02:12
131258,true,10,2018-12-08 12:21:03
152418,true,4,2014-04-16 21:29:25
81187,true,11,2018-12-18 05:09:14
160124,false,3,2011-12-09 10:11:53
105799,true,11,2016-06-11 15:19:17
117138,true,7,2015-11-08 19:05:30
157846,true,0,2016-11-25 04:06:22
143071,true,8,2015-10-14 15:46:11
158336,true,7,2019-01-29 08:08:00
84948,true,2,2019-01-05 08:19:43
79274,true,6,2015-09-16 06:21:19
112883,true,2,2018-02-26 00:59:46
81452,true,8,2015-01-19 17:10:05
168125,true,11,2014-01-11 21:47:51
138361,true,1,2015-08-24 21:20:59
114579,false,9,2018-07-31 14:29:41
133271,true,0,2017-03-29 04:07:13
154612,true,4,2018-06-16 03:50:45
73454,false,8,2016-08-16 20:58:10
128552,true,3,2019-01-16 10:13:55
74412,true,4,2015-11-22 00:58:41
127841,true,11,2016-07-01 10:38:03
115255,true,11,2018-12-30 16:59:50
90313,true,5,2016-12-14 22:31:33
94636,true,0,2017-02-22 13:44:06
147536,true,4,2018-04-22 17:14:49
145300,true,8,2018-10-16 15:36:19
124254,true,5,2013-08-20 18:18:24
104208,false,5,2017-08-27 01:05:13
128301,false,1,2016-12-11 02:07:29
118364,true,9,2018-12-23 13:12:54
98885,true,7,2018-02-08 15:10:41
134262,true,0,2018-06-24 02:02:04
111220,true,6,2018-03-02 19:24:04
137406,true,4,2019-03-05 09:59:57
125680,true,6,2016-12-17 18:25:13
163539,true,3,2015-02-16 15:21:52
90092,false,0,2019-03-16 22:56:45
147173,true,11,2019-04-02 07:39:55
167679,false,11,2016-01-30 08:49:24
152224,true,9,2012-12-01 20:26:19
159060,true,5,2018-01-06 10:34:52
92159,true,2,2014-12-21 11:17:25
147750,false,4,2014-08-30 13:30:55
100986,true,11,2014-04-30 03:19:05
165016,true,4,2018-03-16 05:41:53
130575,true,2,2019-03-10 06:15:35
165443,true,8,2018-10-09 04:46:17
83693,true,2,2014-02-25 06:12:32
73632,false,2,2017-02-13 21:50:28
152332,true,6,2018-01-17 23:57:41
109113,true,11,2018-06-27 04:08:56
88062,true,0,2019-02-03 16:17:16
110738,false,8,2019-02-21 17:07:05
81184,true,3,2018-09-17 17:00:19
78914,true,0,2015-08-21 05:57:08
167758,true,4,2018-03-28 06:31:46
144113,true,8,2017-12-23 05:50:39
117437,false,3,2017-04-07 05:34:28
91299,true,8,2015-03-17 05:36:21
73968,true,1,2019-02-23 00:10:30
76058,false,7,2014-07-23 06:04:01
131599,false,1,2018-08-16 12:24:36
73409,true,3,2016-11-22 08:53:20
125833,true,10,2016-04-11 13:03:30
148247,true,10,2018-12-28 00:14:38
137407,true,11,2017-04-03 09:08:03
80226,true,6,2019-03-10 03:53:20
97448,false,7,2013-10-13 16:25:26
122567,true,4,2019-03-13 16:02:57
101633,true,4,2017-03-22 19:55:12
148054,true,1,2018-03-09 11:46:01
80385,true,3,2013-01-06 06:39:48
79226,false,5,2011-09-29 08:40:09
125860,true,10,2015-04-06 01:04:55
103859,true,1,2016-12-27 08:30:31
154467,true,11,2015-10-20 05:04:46
85806,true,4,2015-05-23 07:36:05
155195,true,8,2015-09-03 14:01:48
74263,true,2,2018-09-24 02:43:05
133916,true,9,2017-08-05 13:20:38
72088,true,5,2017-11-22 08:41:10
70009,true,11,2017-05-13 08:59:05
123343,true,9,2014-11-27 07:46:47
72477,true,1,2013-10-07 07:12:34
120004,false,10,2017-06-01 17:41:20
132680,false,6,2017-10-11 01:10:22
106774,true,7,2013-01-23 08:39:11
163812,true,1,2018-12-20 18:03:24
141700,false,5,2012-09-08 14:22:40
92908,true,10,2018-09-17 22:10:13
136539,true,11,2017-06-13 06:20:46
161218,true,6,2018-06-05 15:15:06
80947,true,0,2019-02-06 05:11:33
106275,true,0,2013-12-13 19:41:12
158367,true,9,2018-08-30 18:25:44
120700,false,11,2016-09-07 09:34:18
114858,true,6,2016-01-12 20:17:04
76427,false,6,2018-09-14 20:28:39
96061,true,4,2016-10-25 10:15:07
155455,true,7,2014-08-08 15:19:12
130493,true,7,2015-12-07 18:48:58
82950,true,5,2019-01-03 12:00:53
167707,false,1,2019-03-29 09:48:18
145102,true,4,2018-03-11 12:01:53
110344,true,11,2017-05-15 04:39:54
148767,true,9,2018-07-13 13:19:08
73336,true,4,2015-01-21 10:01:15
98348,true,5,2018-09-05 06:02:20
80921,true,5,2018-12-28 08:22:45
91039,true,9,2016-09-23 17:21:42
73383,true,1,2018-08-27 18:41:38
137113,false,2,2019-03-30 11:40:07
129321,true,5,2015-04-17 18:08:44
119616,true,4,2017-08-31 00:58:31
145340,true,1,2019-01-21 00:52:25
158851,true,8,2018-06-01 10:46:01
87668,true,5,2018-07-13 11:44:49
120418,true,0,2019-03-14 03:06:04
131135,false,6,2017-12-22 11:23:56
109092,true,7,2016-05-15 22:30:59
81057,false,7,2018-07-23 08:06:27
114491,true,11,2015-04-19 06:20:07
70859,true,4,2018-11-23 14:29:57
99982,true,4,2017-04-04 05:45:56
95212,true,0,2018-03-16 05:10:46
134456,true,11,2015-03-23 02:22:05
89365,false,2,2014-05-28 22:08:32
141224,true,3,2017-01-22 20:26:26
85357,true,1,2013-08-03 18:57:26
93852,true,10,2017-05-04 05:51:47
129609,true,11,2019-01-18 23:28:27
154954,true,10,2017-08-21 21:53:51
152190,true,10,2015-05-23 15:04:32
165157,true,7,2017-01-03 02:16:37
119064,true,1,2018-09-24 14:15:58
154206,true,10,2017-08-31 16:09:29
164174,false,9,2013-03-30 12:34:35
143923,true,8,2013-08-15 05:04:27
148740,true,11,2015-08-11 13:26:44
118796,true,3,2018-01-26 14:57:19
76183,true,2,2018-11-21 04:08:40
116122,false,1,2018-04-16 11:25:32
162239,true,6,2013-07-23 20:57:26
139429,false,7,2013-09-12 05:17:47
163467,false,6,2016-03-27 03:24:27
73824,true,7,2018-09-29 12:23:26
144058,true,10,2014-09-01 04:39:41
73763,true,4,2018-01-16 02:24:59
113121,true,10,2018-09-01 00:00:15
166005,true,4,2013-09-10 08:06:25
139642,true,2,2018-01-16 22:02:41
72900,false,4,2018-01-13 04:57:09
121944,false,8,2018-06-27 20:31:37
107089,true,5,2017-03-23 14:19:05
78746,false,1,2018-10-20 21:42:13
82191,true,5,2018-12-14 11:23:13
152501,false,1,2018-04-15 11:54:13
82790,true,3,2013-01-04 23:24:08
130135,true,6,2013-04-13 10:34:09
123087,true,6,2015-02-23 10:32:56
88162,false,11,2019-03-15 17:54:27
90112,true,0,2013-06-02 16:10:53
81224,false,1,2017-09-20 08:04:55
164258,true,9,2017-06-28 19:16:31
99030,true,3,2017-01-09 00:47:22
114526,false,3,2018-06-07 06:17:06
89637,true,1,2019-03-31 03:07:12
151289,false,5,2017-02-22 09:04:30
97650,true,4,2018-08-31 13:16:32
75817,true,7,2019-01-30 03:14:53
94941,false,8,2017-11-06 11:09:49
93529,true,11,2015-11-03 14:30:45
144017,true,10,2018-11-30 13:03:19
129934,false,5,2011-12-13 13:07:13
85216,true,10,2017-02-07 18:21:38
169536,true,11,2015-11-08 00:10:23
139886,true,5,2016-06-14 10:22:39
77591,true,3,2017-05-07 10:59:39
85105,false,2,2017-12-17 01:22:33
116577,true,10,2017-05-13 07:37:01
153691,true,7,2017-11-11 02:01:47
110855,false,7,2017-02-27 17:47:55
130921,true,11,2013-12-23 06:58:37
169076,true,4,2019-03-06 10:18:57
93596,true,0,2015-08-29 13:27:14
163159,true,9,2015-11-10 09:18:05
133674,true,6,2016-02-05 18:17:06
89157,true,3,2018-07-10 05:51:23
123582,false,8,2019-03-07 21:05:03
79776,false,11,2019-03-17 18:44:04
139716,false,4,2018-02-28 06:33:35
148239,true,7,2011-06-04 18:34:08
71956,false,6,2015-02-20 10:54:17
106775,true,9,2012-09-16 11:58:20
121402,true,5,2018-06-18 00:39:37
140691,true,2,2019-03-01 11:10:15
150268,false,5,2017-05-26 17:25:24
76942,false,8,2019-03-26 14:13:09
163117,true,7,2013-06-16 17:50:25
141957,true,4,2019-03-23 02:28:48
87542,true,9,2019-03-18 14:19:07
75129,true,11,2017-12-14 00:58:51
142467,true,2,2018-06-11 03:37:22
168040,true,9,2018-09-06 23:15:35
110513,true,5,2019-01-19 15:52:20
137132,true,10,2016-12-30 06:51:35
73048,true,4,2016-08-06 16:42:33
156084,false,5,2017-05-21 04:37:18
147019,true,6,2014-04-12 07:17:43
82982,true,4,2018-11-19 11:51:24
134501,true,4,2017-08-18 10:21:59
109450,true,11,2017-12-04 21:03:37
109315,true,7,2018-08-22 07:57:15
108454,true,10,2017-03-31 17:59:12
79053,true,11,2013-10-15 21:20:08
165104,true,5,2016-02-07 16:36:44
90153,true,4,2016-06-17 23:10:11
114848,true,8,2017-06-24 00:10:19
143017,true,10,2018-05-20 01:39:36
143751,true,9,2018-06-02 13:59:19
145516,true,1,2019-01-05 08:55:48
142310,true,8,2018-04-14 13:10:03
82742,true,7,2018-07-16 21:47:07
137579,true,10,2017-09-30 20:19:58
116643,true,7,2017-01-05 16:59:45
118501,true,3,2019-01-12 03:02:02
73125,true,4,2018-09-27 22:11:02
97293,true,11,2014-05-18 18:43:32
146358,true,10,2016-09-24 22:27:04
84495,true,2,2016-12-06 05:38:10
72451,true,2,2014-01-19 08:26:14
90012,true,5,2012-04-13 08:54:40
75846,true,2,2018-06-04 22:31:59
79500,true,4,2016-07-26 02:08:26
85622,true,5,2018-07-01 00:26:37
167919,true,9,2017-01-09 12:42:04
121155,false,1,2014-05-07 01:04:23
156917,true,9,2018-03-16 15:52:59
100831,true,2,2018-02-19 12:37:57
75805,true,5,2015-01-14 21:04:21
90025,true,3,2016-01-28 07:02:22
121219,true,11,2016-03-03 06:42:03
122757,true,3,2017-11-17 23:52:58
144405,true,9,2018-01-03 04:31:40
150259,true,8,2017-03-28 06:02:45
96123,true,8,2017-03-07 09:33:06
73136,true,3,2017-11-11 22:02:36
77606,true,2,2014-07-05 01:57:07
167550,true,11,2017-08-26 22:50:19
100363,true,1,2014-11-12 17:27:40
115758,false,3,2013-07-05 03:29:52
139029,true,1,2018-01-28 00:25:17
160370,true,7,2016-11-05 16:27:56
104186,true,10,2017-12-28 19:38:00
95475,false,10,2019-02-14 20:58:41
148604,false,8,2018-09-28 18:36:13
97765,true,1,2019-02-04 05:57:34
103829,false,9,2018-06-09 13:43:29
139338,false,3,2019-03-12 13:49:20
142635,false,3,2018-12-28 05:05:29
125173,true,8,2018-04-30 21:36:02
157563,true,4,2018-10-16 14:11:10
136371,true,11,2018-08-16 16:51:27
87445,true,11,2017-02-21 16:24:56
162008,true,2,2017-06-11 07:19:40
81822,true,2,2018-03-09 22:58:33
87114,false,4,2018-03-29 07:15:26
125615,true,8,2013-05-05 00:41:04
91150,false,2,2018-09-11 21:11:38
154634,true,2,2018-10-23 05:45:18
130379,true,7,2017-02-13 22:14:39
89889,true,6,2017-11-19 13:17:27
155800,true,10,2017-10-01 12:25:00
161838,true,5,2016-03-04 13:32:44
115817,false,3,2017-03-15 11:34:09
116336,false,8,2019-02-10 22:02:09
113152,false,11,2016-10-05 10:06:29
92171,false,9,2017-10-29 07:29:17
127114,true,3,2018-08-28 20:46:27
99751,false,6,2015-03-25 14:47:24
127914,true,7,2017-10-12 08:05:59
136400,false,2,2018-06-06 17:53:59
71779,true,9,2018-09-14 01:46:23
119262,true,8,2018-04-28 14:31:30
118918,true,7,2018-05-31 13:12:19
99310,true,11,2012-06-23 21:04:21
109610,false,6,2017-06-10 21:32:01
77909,true,7,2016-07-26 18:56:29
99719,true,4,2018-06-15 02:11:07
164638,true,1,2018-11-18 14:02:40
139418,false,2,2018-07-22 21:51:24
81739,true,8,2013-09-26 09:15:00
148843,true,2,2017-12-23 02:30:31
89200,false,7,2017-03-27 07:12:42
121958,true,5,2017-06-26 06:08:33
104925,false,10,2016-10-05 14:12:04
156807,true,0,2015-12-09 03:54:54
96657,true,1,2017-12-22 09:28:55
95050,false,11,2016-04-05 02:23:56
81875,true,6,2018-09-24 18:38:48
124535,true,1,2014-07-07 00:44:56
100793,true,2,2017-05-14 04:41:41
78663,false,3,2018-11-27 12:02:15
119777,false,10,2013-07-30 14:21:10
73891,true,9,2017-12-17 09:17:01
118192,true,8,2016-10-21 15:31:36
87056,true,1,2018-11-07 04:16:54
114262,true,2,2018-12-30 04:58:40
107463,true,9,2019-03-07 22:56:58
74232,true,5,2019-03-12 15:58:09
108279,true,9,2017-11-07 07:01:54
163438,true,6,2014-06-10 19:01:31
100332,true,7,2018-06-29 21:49:51
162130,true,8,2017-09-26 00:28:15
95633,true,10,2016-08-03 17:04:56
89345,true,10,2019-01-04 03:23:34
139847,true,1,2018-02-09 15:21:25
87944,true,0,2016-12-17 14:11:42
159985,true,2,2017-02-23 07:16:07
126166,true,3,2018-09-26 19:46:30
125770,true,0,2017-04-19 14:53:02
73824,true,6,2016-09-03 08:49:34
123638,false,9,2018-03-31 20:55:56
139846,false,8,2015-02-22 21:33:35
125246,false,8,2014-05-23 05:30:09
85178,false,7,2015-01-19 19:50:13
87598,false,4,2013-11-26 07:01:51
168831,true,2,2015-08-27 17:14:17
109258,true,9,2017-04-07 13:43:16
100155,true,0,2017-10-14 13:10:05
140746,true,7,2017-12-15 22:43:38
117289,true,7,2016-09-26 08:45:23
108701,true,3,2016-05-01 21:32:18
168760,true,0,2011-12-21 10:33:25
107549,true,3,2017-11-10 23:09:49
86896,true,3,2015-10-16 18:26:18
78430,true,11,2016-11-10 03:34:01
121605,true,4,2017-07-10 13:01:23
78798,true,9,2017-11-25 11:25:22
128493,true,0,2014-12-01 13:01:12
144912,false,6,2012-02-24 23:58:22
106378,true,11,2016-06-25 06:12:24
167216,true,6,2018-09-13 10:52:21
157165,true,11,2017-08-08 21:22:24
145173,false,1,2014-03-22 17:28:50
146166,true,10,2014-08-28 08:40:14
92929,true,8,2015-02-22 12:31:24
99758,false,4,2016-03-30 18:44:13
164279,true,5,2019-03-13 04:09:28
136218,false,11,2015-09-12 04:58:00
133720,false,0,2017-12-09 11:27:08
167950,true,1,2018-07-30 03:29:53
144156,true,7,2013-09-26 08:45:55
156819,false,7,2019-03-23 22:06:42
85054,false,6,2013-03-18 19:26:18
110844,true,3,2019-02-27 11:42:20
91011,true,10,2016-08-27 22:19:46
157955,false,9,2014-11-01 13:12:27
159736,false,3,2016-03-25 01:16:33
129704,true,9,2014-10-28 13:53:32
77949,true,0,2014-04-16 15:21:05
129512,false,5,2016-01-13 09:08:39
139687,false,2,2017-07-26 08:36:47
70517,true,10,2015-12-26 18:06:00
150613,true,4,2016-09-25 21:16:38
101351,true,11,2018-12-03 15:44:34
86793,true,9,2018-11-21 05:06:10
161006,false,2,2019-02-26 06:24:48
97528,true,2,2017-12-07 02:15:01
100541,true,6,2015-01-26 23:16:19
163346,false,4,2017-11-08 00:36:17
84555,true,6,2018-12-01 08:25:29
160232,true,1,2016-12-18 04:09:09
108145,true,2,2016-02-01 03:49:09
154359,true,7,2016-01-18 01:50:48
119339,true,1,2015-01-02 16:36:41
168733,true,3,2017-02-19 08:07:31
168763,true,0,2016-09-01 20:09:46
76651,true,7,2017-12-19 01:00:47
75517,true,0,2014-02-17 19:21:56
119849,true,9,2019-03-02 10:45:07
99172,false,7,2019-01-17 07:14:48
86180,true,5,2013-12-31 17:40:18
106799,true,8,2019-03-04 01:45:04
149436,true,10,2019-03-16 02:47:30
143395,false,8,2016-11-17 04:32:11
91536,true,7,2016-09-02 02:49:25
141441,false,9,2018-01-21 07:18:01
146554,false,1,2018-12-21 03:56:32
108017,true,1,2017-11-16 08:43:10
122141,true,10,2015-11-28 05:04:50
121980,true,7,2015-08-16 02:51:48
129539,true,2,2019-03-24 12:25:02
96875,true,11,2019-02-18 09:00:37
138706,false,10,2015-09-23 02:30:31
76702,true,10,2017-04-12 14:35:08
85572,true,11,2018-12-21 01:59:12
90533,true,11,2017-11-01 23:02:10
163242,true,1,2018-12-05 00:31:23
94181,true,11,2015-11-18 21:46:21
104770,true,6,2019-01-25 17:02:32
70942,true,0,2017-02-27 17:20:23
118612,true,0,2018-08-23 01:46:22
96520,true,11,2018-05-27 02:57:11
122760,true,2,2014-01-14 12:48:54
125428,true,6,2017-01-15 13:03:11
116556,true,1,2017-08-11 20:16:49
153130,true,1,2016-03-23 10:06:00
106253,true,2,2016-08-29 09:57:57
150185,true,7,2016-10-27 15:08:59
107336,true,9,2018-10-12 05:26:26
72425,true,0,2018-12-18 06:58:18
87513,true,6,2019-02-09 20:40:22
143487,false,10,2018-03-31 19:40:33
142025,true,2,2019-01-13 07:05:32
93262,true,1,2017-03-30 03:15:47
134580,true,2,2014-09-17 18:27:59
134087,true,11,2017-10-18 05:11:05
135089,true,1,2013-01-16 11:49:05
121505,true,8,2015-02-10 08:17:54
135090,true,1,2015-03-09 04:57:16
116881,false,8,2018-10-06 23:06:28
116432,true,11,2017-09-22 03:36:32
140510,true,3,2019-02-24 16:14:49
150739,false,11,2019-03-07 13:25:09
159148,false,10,2018-06-09 08:57:44
90963,true,8,2016-05-02 13:13:25
105877,true,7,2014-08-21 11:14:19
130902,false,6,2018-12-01 03:30:28
71455,true,11,2018-09-30 13:56:53
146268,false,6,2012-04-04 17:43:24
97068,true,9,2018-09-21 05:12:39
99683,true,2,2016-11-02 22:24:34
110333,true,7,2018-10-02 11:11:55
164868,true,9,2018-12-14 20:44:55
154392,true,4,2017-10-15 09:45:03
112040,true,1,2017-04-29 16:54:52
74517,true,0,2015-03-27 12:04:15
129751,true,7,2018-07-02 03:31:37
89631,true,5,2014-06-29 03:05:20
139598,false,2,2017-02-18 19:13:25
114879,false,2,2016-10-31 02:32:41
115278,false,2,2017-10-25 02:58:23
167769,true,10,2016-09-15 12:15:04
116508,true,3,2016-06-17 12:35:50
152262,true,0,2012-12-29 19:20:13
104261,true,9,2016-08-22 01:38:22
87271,true,1,2018-01-13 04:40:37
87693,false,10,2014-11-13 23:43:43
143632,false,2,2018-06-11 10:19:19
87590,true,7,2015-08-01 20:08:36
84088,true,5,2015-06-23 22:50:49
157642,false,11,2018-11-27 04:48:31
154723,true,8,2018-08-13 00:15:49
116169,true,10,2018-08-11 23:05:23
96929,true,6,2013-04-30 13:44:29
78653,true,10,2018-03-29 14:28:34
112292,false,9,2018-04-13 08:30:48
156926,true,3,2014-12-19 11:48:29
119161,false,7,2015-05-24 01:02:48
103499,false,4,2017-01-07 13:46:27
136161,true,1,2018-11-15 07:49:24
85703,true,5,2019-02-20 16:35:38
127807,true,6,2011-12-16 17:46:03
148721,true,6,2017-03-11 12:55:52
85514,true,8,2019-03-13 00:38:31
149313,true,11,2018-04-18 02:18:21
107083,true,10,2016-02-01 12:27:42
91094,false,6,2018-10-19 19:43:25
136522,true,8,2015-05-15 07:08:33
115550,true,11,2018-06-29 08:46:46
95195,false,4,2014-12-14 23:55:18
92818,true,2,2018-07-27 15:17:12
134546,true,4,2017-05-01 19:16:53
84915,true,11,2017-04-17 14:32:59
161090,false,5,2014-12-18 14:32:59
162561,false,6,2017-04-18 10:53:01
108099,false,8,2016-12-27 07:55:41
74215,true,3,2019-03-25 03:34:38
101926,true,4,2016-01-31 22:28:18
168276,true,6,2014-10-28 20:25:50
127139,true,9,2017-12-09 01:18:28
70360,false,8,2016-08-10 06:47:24
125656,false,6,2017-09-14 07:24:31
141357,true,10,2018-05-04 15:00:19
78104,true,0,2017-04-10 10:11:39
76022,true,10,2017-12-06 07:31:42
116902,false,8,2014-02-24 04:10:16
102864,false,5,2016-01-25 08:04:57
99889,true,6,2017-11-01 17:39:59
147365,true,7,2015-12-28 06:55:42
165013,true,2,2018-09-28 04:31:09
94808,true,2,2019-03-13 07:57:26
168896,true,0,2017-03-27 11:21:35
93858,false,0,2019-01-19 00:42:15
165779,true,6,2018-07-14 14:56:42
98252,true,1,2017-02-02 07:14:47
72796,false,11,2018-08-28 12:18:55
168810,true,1,2018-07-06 10:32:44
109739,true,11,2017-04-03 19:00:32
144807,true,9,2018-09-15 09:57:54
119978,false,6,2019-03-04 14:37:49
107386,true,0,2018-07-21 14:30:52
137792,true,10,2017-06-10 22:39:18
147142,true,6,2018-03-12 04:27:24
83300,false,8,2015-05-09 01:08:05
129864,false,7,2015-07-11 10:07:54
141090,true,6,2015-10-28 06:44:44
102807,false,7,2013-07-29 22:04:11
150211,true,6,2018-07-21 18:30:07
83591,true,2,2016-02-05 17:12:02
93865,true,0,2017-02-15 05:11:04
126929,true,7,2016-06-05 08:05:18
99871,true,0,2017-10-20 19:46:57
115521,true,10,2019-03-18 10:20:23
106796,true,4,2018-07-25 11:18:23
135842,true,11,2017-12-22 05:13:22
120288,true,4,2017-09-19 09:06:42
155590,true,6,2018-10-21 19:14:41
93574,false,9,2015-05-26 15:25:23
145285,true,1,2017-08-04 01:54:08
149143,true,2,2016-06-27 21:35:35
165246,true,4,2013-07-27 13:44:48
92213,false,8,2018-07-20 04:57:15
128336,false,4,2019-02-05 14:35:52
83088,true,0,2017-08-15 14:05:11
126911,false,10,2018-08-13 21:51:46
108040,false,2,2017-10-07 00:06:59
131941,false,6,2018-06-28 22:24:43
125217,false,9,2018-03-09 09:05:57
142244,true,11,2018-07-27 21:50:01
135733,true,6,2017-10-17 03:01:30
148697,true,9,2015-05-22 10:15:37
126735,false,3,2018-04-05 13:48:26
155258,true,9,2018-08-10 00:30:13
117092,true,10,2019-01-10 15:19:18
149814,true,4,2016-08-06 14:02:24
92530,true,4,2012-09-28 17:25:06
98079,false,3,2015-02-13 14:40:16
147059,true,4,2017-09-12 19:37:51
77052,true,2,2017-03-12 23:15:10
79498,true,0,2013-04-30 18:30:44
143612,false,0,2018-03-29 23:46:17
167088,true,0,2017-09-13 07:30:19
84370,true,11,2014-12-22 18:31:13
125429,true,1,2015-04-11 23:45:52
160243,false,1,2018-08-18 22:27:12
123424,true,9,2019-03-15 19:24:27
147852,false,1,2017-09-27 16:25:14
142577,true,5,2018-11-02 14:48:47
101899,true,6,2017-06-25 12:21:33
127523,true,5,2014-12-20 11:21:25
160727,false,9,2017-08-08 10:16:42
81215,true,1,2016-12-29 02:10:36
73854,true,3,2018-09-23 16:57:23
153856,true,0,2019-01-03 21:06:01
140444,false,7,2019-03-03 02:29:11
166986,true,11,2018-03-29 02:23:57
71103,true,9,2015-12-09 12:19:45
92469,false,7,2016-02-25 10:24:21
107182,true,11,2016-12-09 23:07:08
104562,true,5,2016-04-20 07:46:48
86950,true,7,2014-07-11 03:41:52
135461,true,2,2014-01-18 19:28:29
91338,false,1,2012-12-22 09:58:36
166886,false,8,2017-09-20 18:20:54
91475,true,10,2019-02-25 18:09:17
137035,false,11,2018-08-15 12:12:43
111009,true,9,2017-07-10 00:41:14
133032,true,5,2017-04-21 19:48:27
152399,true,3,2018-09-23 09:31:56
98292,true,8,2018-02-01 15:21:35
160912,true,10,2018-04-16 04:24:06
96957,true,1,2019-02-15 21:54:36
109589,true,3,2015-06-20 08:45:14
111870,true,6,2018-12-06 14:46:29
89491,true,9,2013-10-22 02:18:32
